image_id,rel_path,category,category_name,resolution,distortion,distortion_name
1080/Academic/img_000026.png,1080/Academic/img_000026.png,3,Academic,1080,1,base
1080/Academic/img_000027.png,1080/Academic/img_000027.png,3,Academic,1080,1,base
1080/Academic/img_000028.png,1080/Academic/img_000028.png,3,Academic,1080,1,base
1080/Academic/img_000029.png,1080/Academic/img_000029.png,3,Academic,1080,1,base
1080/Academic/img_000030.png,1080/Academic/img_000030.png,3,Academic,1080,1,base
1080/Academic/img_000031.png,1080/Academic/img_000031.png,3,Academic,1080,1,base
1080/Academic/img_000032.png,1080/Academic/img_000032.png,3,Academic,1080,1,base
1080/Academic/img_000033.png,1080/Academic/img_000033.png,3,Academic,1080,1,base
1080/Academic/img_000034.png,1080/Academic/img_000034.png,3,Academic,1080,1,base
1080/Academic/img_000035.png,1080/Academic/img_000035.png,3,Academic,1080,1,base
1080/Academic/img_000036.png,1080/Academic/img_000036.png,3,Academic,1080,1,base
1080/Academic/img_000037.png,1080/Academic/img_000037.png,3,Academic,1080,1,base
1080/Academic/img_000038.png,1080/Academic/img_000038.png,3,Academic,1080,1,base
1080/Academic/img_000039.png,1080/Academic/img_000039.png,3,Academic,1080,1,base
1080/Academic/img_000040.png,1080/Academic/img_000040.png,3,Academic,1080,1,base
1080/Academic/img_000041.png,1080/Academic/img_000041.png,3,Academic,1080,1,base
1080/Academic/img_000042.png,1080/Academic/img_000042.png,3,Academic,1080,1,base
1080/Academic/img_000043.png,1080/Academic/img_000043.png,3,Academic,1080,1,base
1080/Academic/img_000044.png,1080/Academic/img_000044.png,3,Academic,1080,1,base
1080/Academic/img_000045.png,1080/Academic/img_000045.png,3,Academic,1080,1,base
1080/Academic/img_000046.png,1080/Academic/img_000046.png,3,Academic,1080,1,base
1080/Academic/img_000047.png,1080/Academic/img_000047.png,3,Academic,1080,1,base
1080/Academic/img_000048.png,1080/Academic/img_000048.png,3,Academic,1080,1,base
1080/Academic/img_000049.png,1080/Academic/img_000049.png,3,Academic,1080,1,base
1080/Academic/img_000050.png,1080/Academic/img_000050.png,3,Academic,1080,1,base
1080/Academic/img_000051.png,1080/Academic/img_000051.png,3,Academic,1080,1,base
1080/Academic/img_000052.png,1080/Academic/img_000052.png,3,Academic,1080,1,base
1080/Academic/img_000053.png,1080/Academic/img_000053.png,3,Academic,1080,1,base
1080/Academic/img_000054.png,1080/Academic/img_000054.png,3,Academic,1080,1,base
1080/Academic/img_000055.png,1080/Academic/img_000055.png,3,Academic,1080,1,base
1080/Academic/img_000056.png,1080/Academic/img_000056.png,3,Academic,1080,1,base
1080/Academic/img_000057.png,1080/Academic/img_000057.png,3,Academic,1080,1,base
1080/Academic/img_000058.png,1080/Academic/img_000058.png,3,Academic,1080,1,base
1080/Academic/img_000059.png,1080/Academic/img_000059.png,3,Academic,1080,1,base
1080/Academic/img_000060.png,1080/Academic/img_000060.png,3,Academic,1080,1,base
1080/Academic/img_000061.png,1080/Academic/img_000061.png,3,Academic,1080,1,base
1080/Academic/img_000062.png,1080/Academic/img_000062.png,3,Academic,1080,1,base
1080/Academic/img_000063.png,1080/Academic/img_000063.png,3,Academic,1080,1,base
1080/Academic/img_000064.png,1080/Academic/img_000064.png,3,Academic,1080,1,base
1080/Academic/img_000065.png,1080/Academic/img_000065.png,3,Academic,1080,1,base
1080/Academic/img_000066.png,1080/Academic/img_000066.png,3,Academic,1080,1,base
1080/Academic/img_000067.png,1080/Academic/img_000067.png,3,Academic,1080,1,base
1080/Academic/img_000068.png,1080/Academic/img_000068.png,3,Academic,1080,1,base
1080/Academic/img_000069.png,1080/Academic/img_000069.png,3,Academic,1080,1,base
1080/Academic/img_000070.png,1080/Academic/img_000070.png,3,Academic,1080,1,base
1080/Academic/img_000071.png,1080/Academic/img_000071.png,3,Academic,1080,1,base
1080/Academic/img_000072.png,1080/Academic/img_000072.png,3,Academic,1080,1,base
1080/Academic/img_000073.png,1080/Academic/img_000073.png,3,Academic,1080,1,base
1080/Academic/img_000074.png,1080/Academic/img_000074.png,3,Academic,1080,1,base
1080/Academic/img_000075.png,1080/Academic/img_000075.png,3,Academic,1080,1,base
1080/Academic/img_000076.png,1080/Academic/img_000076.png,3,Academic,1080,1,base
1080/Academic/img_000077.png,1080/Academic/img_000077.png,3,Academic,1080,1,base
1080/Academic/img_000078.png,1080/Academic/img_000078.png,3,Academic,1080,1,base
1080/Academic/img_000079.png,1080/Academic/img_000079.png,3,Academic,1080,1,base
1080/Academic/img_000080.png,1080/Academic/img_000080.png,3,Academic,1080,1,base
1080/Academic/img_000081.png,1080/Academic/img_000081.png,3,Academic,1080,1,base
1080/Academic/img_000082.png,1080/Academic/img_000082.png,3,Academic,1080,1,base
1080/Academic/img_000083.png,1080/Academic/img_000083.png,3,Academic,1080,1,base
1080/Academic/img_000084.png,1080/Academic/img_000084.png,3,Academic,1080,1,base
1080/Academic/img_000085.png,1080/Academic/img_000085.png,3,Academic,1080,1,base
1080/Academic/img_000086.png,1080/Academic/img_000086.png,3,Academic,1080,1,base
1080/Academic/img_000087.png,1080/Academic/img_000087.png,3,Academic,1080,1,base
1080/Academic/img_000088.png,1080/Academic/img_000088.png,3,Academic,1080,1,base
1080/Academic/img_000089.png,1080/Academic/img_000089.png,3,Academic,1080,1,base
1080/Academic/img_000090.png,1080/Academic/img_000090.png,3,Academic,1080,1,base
1080/Academic/img_000091.png,1080/Academic/img_000091.png,3,Academic,1080,1,base
1080/Academic/img_000092.png,1080/Academic/img_000092.png,3,Academic,1080,1,base
1080/Academic/img_000093.png,1080/Academic/img_000093.png,3,Academic,1080,1,base
1080/Academic/img_000094.png,1080/Academic/img_000094.png,3,Academic,1080,1,base
1080/Academic/img_000095.png,1080/Academic/img_000095.png,3,Academic,1080,1,base
1080/Academic/img_000096.png,1080/Academic/img_000096.png,3,Academic,1080,1,base
1080/Academic/img_000097.png,1080/Academic/img_000097.png,3,Academic,1080,1,base
1080/Academic/img_000098.png,1080/Academic/img_000098.png,3,Academic,1080,1,base
1080/Academic/img_000099.png,1080/Academic/img_000099.png,3,Academic,1080,1,base
1080/Academic/img_000100.png,1080/Academic/img_000100.png,3,Academic,1080,1,base
1080/Academic/img_000101.png,1080/Academic/img_000101.png,3,Academic,1080,1,base
1080/Academic/img_000102.png,1080/Academic/img_000102.png,3,Academic,1080,1,base
1080/Academic/img_000103.png,1080/Academic/img_000103.png,3,Academic,1080,1,base
1080/Academic/img_000104.png,1080/Academic/img_000104.png,3,Academic,1080,1,base
1080/Academic/img_000105.png,1080/Academic/img_000105.png,3,Academic,1080,1,base
1080/Academic/img_000106.png,1080/Academic/img_000106.png,3,Academic,1080,1,base
1080/Academic/img_000107.png,1080/Academic/img_000107.png,3,Academic,1080,1,base
1080/Academic/img_000108.png,1080/Academic/img_000108.png,3,Academic,1080,1,base
1080/Academic/img_000109.png,1080/Academic/img_000109.png,3,Academic,1080,1,base
1080/Academic/img_000110.png,1080/Academic/img_000110.png,3,Academic,1080,1,base
1080/Academic/img_000111.png,1080/Academic/img_000111.png,3,Academic,1080,1,base
1080/Academic/img_000112.png,1080/Academic/img_000112.png,3,Academic,1080,1,base
1080/Academic/img_000113.png,1080/Academic/img_000113.png,3,Academic,1080,1,base
1080/Academic/img_000114.png,1080/Academic/img_000114.png,3,Academic,1080,1,base
1080/Academic/img_000115.png,1080/Academic/img_000115.png,3,Academic,1080,1,base
1080/Academic/img_000116.png,1080/Academic/img_000116.png,3,Academic,1080,1,base
1080/Academic/img_000117.png,1080/Academic/img_000117.png,3,Academic,1080,1,base
1080/Academic/img_000118.png,1080/Academic/img_000118.png,3,Academic,1080,1,base
1080/Academic/img_000119.png,1080/Academic/img_000119.png,3,Academic,1080,1,base
1080/Academic/img_000120.png,1080/Academic/img_000120.png,3,Academic,1080,1,base
1080/Academic/img_000121.png,1080/Academic/img_000121.png,3,Academic,1080,1,base
1080/Academic/img_000122.png,1080/Academic/img_000122.png,3,Academic,1080,1,base
1080/Academic/img_000123.png,1080/Academic/img_000123.png,3,Academic,1080,1,base
1080/Academic/img_000124.png,1080/Academic/img_000124.png,3,Academic,1080,1,base
1080/Academic/img_000125.png,1080/Academic/img_000125.png,3,Academic,1080,1,base
1080/Academic/img_000126.png,1080/Academic/img_000126.png,3,Academic,1080,1,base
1080/Academic/img_000127.png,1080/Academic/img_000127.png,3,Academic,1080,1,base
1080/Academic/img_000128.png,1080/Academic/img_000128.png,3,Academic,1080,1,base
1080/Academic/img_000129.png,1080/Academic/img_000129.png,3,Academic,1080,1,base
1080/Academic/img_000130.png,1080/Academic/img_000130.png,3,Academic,1080,1,base
1080/Academic/img_000131.png,1080/Academic/img_000131.png,3,Academic,1080,1,base
1080/Academic/img_000132.png,1080/Academic/img_000132.png,3,Academic,1080,1,base
1080/Academic/img_000133.png,1080/Academic/img_000133.png,3,Academic,1080,1,base
1080/Academic/img_000134.png,1080/Academic/img_000134.png,3,Academic,1080,1,base
1080/Academic/img_000135.png,1080/Academic/img_000135.png,3,Academic,1080,1,base
1080/Academic/img_000136.png,1080/Academic/img_000136.png,3,Academic,1080,1,base
1080/Academic/img_000137.png,1080/Academic/img_000137.png,3,Academic,1080,1,base
1080/Academic/img_000138.png,1080/Academic/img_000138.png,3,Academic,1080,1,base
1080/Academic/img_000139.png,1080/Academic/img_000139.png,3,Academic,1080,1,base
1080/Academic/img_000140.png,1080/Academic/img_000140.png,3,Academic,1080,1,base
1080/Academic/img_000141.png,1080/Academic/img_000141.png,3,Academic,1080,1,base
1080/Academic/img_000142.png,1080/Academic/img_000142.png,3,Academic,1080,1,base
1080/Academic/img_000143.png,1080/Academic/img_000143.png,3,Academic,1080,1,base
1080/Academic/img_000144.png,1080/Academic/img_000144.png,3,Academic,1080,1,base
1080/Academic/img_000145.png,1080/Academic/img_000145.png,3,Academic,1080,1,base
1080/Academic/img_000146.png,1080/Academic/img_000146.png,3,Academic,1080,1,base
1080/Academic/img_000147.png,1080/Academic/img_000147.png,3,Academic,1080,1,base
1080/Academic/img_000148.png,1080/Academic/img_000148.png,3,Academic,1080,1,base
1080/Academic/img_000149.png,1080/Academic/img_000149.png,3,Academic,1080,1,base
1080/Academic/img_000150.png,1080/Academic/img_000150.png,3,Academic,1080,1,base
1080/Academic/img_000151.png,1080/Academic/img_000151.png,3,Academic,1080,1,base
1080/Academic/img_000152.png,1080/Academic/img_000152.png,3,Academic,1080,1,base
1080/Academic/img_000153.png,1080/Academic/img_000153.png,3,Academic,1080,1,base
1080/Academic/img_000154.png,1080/Academic/img_000154.png,3,Academic,1080,1,base
1080/Academic/img_000155.png,1080/Academic/img_000155.png,3,Academic,1080,1,base
1080/Academic/img_000156.png,1080/Academic/img_000156.png,3,Academic,1080,1,base
1080/Academic/img_000157.png,1080/Academic/img_000157.png,3,Academic,1080,1,base
1080/Academic/img_000158.png,1080/Academic/img_000158.png,3,Academic,1080,1,base
1080/Academic/img_000159.png,1080/Academic/img_000159.png,3,Academic,1080,1,base
1080/Academic/img_000160.png,1080/Academic/img_000160.png,3,Academic,1080,1,base
1080/Academic/img_000161.png,1080/Academic/img_000161.png,3,Academic,1080,1,base
1080/Academic/img_000162.png,1080/Academic/img_000162.png,3,Academic,1080,1,base
1080/Academic/img_000163.png,1080/Academic/img_000163.png,3,Academic,1080,1,base
1080/Academic/img_000164.png,1080/Academic/img_000164.png,3,Academic,1080,1,base
1080/Academic/img_000165.png,1080/Academic/img_000165.png,3,Academic,1080,1,base
1080/Academic/img_000166.png,1080/Academic/img_000166.png,3,Academic,1080,1,base
1080/Academic/img_000167.png,1080/Academic/img_000167.png,3,Academic,1080,1,base
1080/Academic/img_000168.png,1080/Academic/img_000168.png,3,Academic,1080,1,base
1080/Academic/img_000169.png,1080/Academic/img_000169.png,3,Academic,1080,1,base
1080/Academic/img_000170.png,1080/Academic/img_000170.png,3,Academic,1080,1,base
1080/Academic/img_000171.png,1080/Academic/img_000171.png,3,Academic,1080,1,base
1080/Academic/img_000172.png,1080/Academic/img_000172.png,3,Academic,1080,1,base
1080/Academic/img_000173.png,1080/Academic/img_000173.png,3,Academic,1080,1,base
1080/Academic/img_000174.png,1080/Academic/img_000174.png,3,Academic,1080,1,base
1080/Academic/img_000175.png,1080/Academic/img_000175.png,3,Academic,1080,1,base
1080/Academic/img_000176.png,1080/Academic/img_000176.png,3,Academic,1080,1,base
1080/Academic/img_000177.png,1080/Academic/img_000177.png,3,Academic,1080,1,base
1080/Academic/img_000178.png,1080/Academic/img_000178.png,3,Academic,1080,1,base
1080/Academic/img_000179.png,1080/Academic/img_000179.png,3,Academic,1080,1,base
1080/Academic/img_000180.png,1080/Academic/img_000180.png,3,Academic,1080,1,base
1080/Academic/img_000181.png,1080/Academic/img_000181.png,3,Academic,1080,1,base
1080/Academic/img_000182.png,1080/Academic/img_000182.png,3,Academic,1080,1,base
1080/Academic/img_000183.png,1080/Academic/img_000183.png,3,Academic,1080,1,base
1080/Academic/img_000184.png,1080/Academic/img_000184.png,3,Academic,1080,1,base
1080/Academic/img_000185.png,1080/Academic/img_000185.png,3,Academic,1080,1,base
1080/Academic/img_000186.png,1080/Academic/img_000186.png,3,Academic,1080,1,base
1080/Academic/img_000187.png,1080/Academic/img_000187.png,3,Academic,1080,1,base
1080/Academic/img_000188.png,1080/Academic/img_000188.png,3,Academic,1080,1,base
1080/Academic/img_000189.png,1080/Academic/img_000189.png,3,Academic,1080,1,base
1080/Academic/img_000190.png,1080/Academic/img_000190.png,3,Academic,1080,1,base
1080/Academic/img_000191.png,1080/Academic/img_000191.png,3,Academic,1080,1,base
1080/Ebook/img_000001.png,1080/Ebook/img_000001.png,7,Ebook,1080,1,base
1080/Ebook/img_000002.png,1080/Ebook/img_000002.png,7,Ebook,1080,1,base
1080/Ebook/img_000003.png,1080/Ebook/img_000003.png,7,Ebook,1080,1,base
1080/Ebook/img_000004.png,1080/Ebook/img_000004.png,7,Ebook,1080,1,base
1080/Ebook/img_000005.png,1080/Ebook/img_000005.png,7,Ebook,1080,1,base
1080/Ebook/img_000006.png,1080/Ebook/img_000006.png,7,Ebook,1080,1,base
1080/Ebook/img_000007.png,1080/Ebook/img_000007.png,7,Ebook,1080,1,base
1080/Ebook/img_000008.png,1080/Ebook/img_000008.png,7,Ebook,1080,1,base
1080/Ebook/img_000009.png,1080/Ebook/img_000009.png,7,Ebook,1080,1,base
1080/Ebook/img_000010.png,1080/Ebook/img_000010.png,7,Ebook,1080,1,base
1080/Ebook/img_000011.png,1080/Ebook/img_000011.png,7,Ebook,1080,1,base
1080/Ebook/img_000012.png,1080/Ebook/img_000012.png,7,Ebook,1080,1,base
1080/Ebook/img_000013.png,1080/Ebook/img_000013.png,7,Ebook,1080,1,base
1080/Ebook/img_000014.png,1080/Ebook/img_000014.png,7,Ebook,1080,1,base
1080/Ebook/img_000015.png,1080/Ebook/img_000015.png,7,Ebook,1080,1,base
1080/Ebook/img_000016.png,1080/Ebook/img_000016.png,7,Ebook,1080,1,base
1080/Ebook/img_000017.png,1080/Ebook/img_000017.png,7,Ebook,1080,1,base
1080/Ebook/img_000018.png,1080/Ebook/img_000018.png,7,Ebook,1080,1,base
1080/Ebook/img_000019.png,1080/Ebook/img_000019.png,7,Ebook,1080,1,base
1080/Ebook/img_000020.png,1080/Ebook/img_000020.png,7,Ebook,1080,1,base
1080/Ebook/img_000021.png,1080/Ebook/img_000021.png,7,Ebook,1080,1,base
1080/Ebook/img_000022.png,1080/Ebook/img_000022.png,7,Ebook,1080,1,base
1080/Ebook/img_000023.png,1080/Ebook/img_000023.png,7,Ebook,1080,1,base
1080/Ebook/img_000024.png,1080/Ebook/img_000024.png,7,Ebook,1080,1,base
1080/Ebook/img_000025.png,1080/Ebook/img_000025.png,7,Ebook,1080,1,base
1080/Ebook/img_000026.png,1080/Ebook/img_000026.png,7,Ebook,1080,1,base
1080/Ebook/img_000027.png,1080/Ebook/img_000027.png,7,Ebook,1080,1,base
1080/Ebook/img_000028.png,1080/Ebook/img_000028.png,7,Ebook,1080,1,base
1080/Ebook/img_000029.png,1080/Ebook/img_000029.png,7,Ebook,1080,1,base
1080/Ebook/img_000030.png,1080/Ebook/img_000030.png,7,Ebook,1080,1,base
1080/Ebook/img_000031.png,1080/Ebook/img_000031.png,7,Ebook,1080,1,base
1080/Ebook/img_000032.png,1080/Ebook/img_000032.png,7,Ebook,1080,1,base
1080/Ebook/img_000033.png,1080/Ebook/img_000033.png,7,Ebook,1080,1,base
1080/Ebook/img_000034.png,1080/Ebook/img_000034.png,7,Ebook,1080,1,base
1080/Ebook/img_000035.png,1080/Ebook/img_000035.png,7,Ebook,1080,1,base
1080/Ebook/img_000036.png,1080/Ebook/img_000036.png,7,Ebook,1080,1,base
1080/Ebook/img_000037.png,1080/Ebook/img_000037.png,7,Ebook,1080,1,base
1080/Ebook/img_000038.png,1080/Ebook/img_000038.png,7,Ebook,1080,1,base
1080/Ebook/img_000039.png,1080/Ebook/img_000039.png,7,Ebook,1080,1,base
1080/Ebook/img_000040.png,1080/Ebook/img_000040.png,7,Ebook,1080,1,base
1080/Ebook/img_000041.png,1080/Ebook/img_000041.png,7,Ebook,1080,1,base
1080/Ebook/img_000042.png,1080/Ebook/img_000042.png,7,Ebook,1080,1,base
1080/Ebook/img_000043.png,1080/Ebook/img_000043.png,7,Ebook,1080,1,base
1080/Ebook/img_000044.png,1080/Ebook/img_000044.png,7,Ebook,1080,1,base
1080/Ebook/img_000045.png,1080/Ebook/img_000045.png,7,Ebook,1080,1,base
1080/Ebook/img_000046.png,1080/Ebook/img_000046.png,7,Ebook,1080,1,base
1080/Ebook/img_000047.png,1080/Ebook/img_000047.png,7,Ebook,1080,1,base
1080/Ebook/img_000048.png,1080/Ebook/img_000048.png,7,Ebook,1080,1,base
1080/Ebook/img_000049.png,1080/Ebook/img_000049.png,7,Ebook,1080,1,base
1080/Ebook/img_000050.png,1080/Ebook/img_000050.png,7,Ebook,1080,1,base
1080/Ebook/img_000051.png,1080/Ebook/img_000051.png,7,Ebook,1080,1,base
1080/Ebook/img_000052.png,1080/Ebook/img_000052.png,7,Ebook,1080,1,base
1080/Ebook/img_000053.png,1080/Ebook/img_000053.png,7,Ebook,1080,1,base
1080/Ebook/img_000054.png,1080/Ebook/img_000054.png,7,Ebook,1080,1,base
1080/Ebook/img_000055.png,1080/Ebook/img_000055.png,7,Ebook,1080,1,base
1080/Ebook/img_000056.png,1080/Ebook/img_000056.png,7,Ebook,1080,1,base
1080/Ebook/img_000057.png,1080/Ebook/img_000057.png,7,Ebook,1080,1,base
1080/Ebook/img_000058.png,1080/Ebook/img_000058.png,7,Ebook,1080,1,base
1080/Ebook/img_000059.png,1080/Ebook/img_000059.png,7,Ebook,1080,1,base
1080/Ebook/img_000060.png,1080/Ebook/img_000060.png,7,Ebook,1080,1,base
1080/Ebook/img_000061.png,1080/Ebook/img_000061.png,7,Ebook,1080,1,base
1080/Ebook/img_000062.png,1080/Ebook/img_000062.png,7,Ebook,1080,1,base
1080/Ebook/img_000063.png,1080/Ebook/img_000063.png,7,Ebook,1080,1,base
1080/Ebook/img_000064.png,1080/Ebook/img_000064.png,7,Ebook,1080,1,base
1080/Ebook/img_000065.png,1080/Ebook/img_000065.png,7,Ebook,1080,1,base
1080/Ebook/img_000066.png,1080/Ebook/img_000066.png,7,Ebook,1080,1,base
1080/Ebook/img_000067.png,1080/Ebook/img_000067.png,7,Ebook,1080,1,base
1080/Ebook/img_000068.png,1080/Ebook/img_000068.png,7,Ebook,1080,1,base
1080/Ebook/img_000069.png,1080/Ebook/img_000069.png,7,Ebook,1080,1,base
1080/Ebook/img_000070.png,1080/Ebook/img_000070.png,7,Ebook,1080,1,base
1080/Ebook/img_000071.png,1080/Ebook/img_000071.png,7,Ebook,1080,1,base
1080/Ebook/img_000072.png,1080/Ebook/img_000072.png,7,Ebook,1080,1,base
1080/Ebook/img_000073.png,1080/Ebook/img_000073.png,7,Ebook,1080,1,base
1080/Ebook/img_000074.png,1080/Ebook/img_000074.png,7,Ebook,1080,1,base
1080/Ebook/img_000075.png,1080/Ebook/img_000075.png,7,Ebook,1080,1,base
1080/Ebook/img_000076.png,1080/Ebook/img_000076.png,7,Ebook,1080,1,base
1080/Ebook/img_000077.png,1080/Ebook/img_000077.png,7,Ebook,1080,1,base
1080/Ebook/img_000078.png,1080/Ebook/img_000078.png,7,Ebook,1080,1,base
1080/Ebook/img_000079.png,1080/Ebook/img_000079.png,7,Ebook,1080,1,base
1080/Ebook/img_000080.png,1080/Ebook/img_000080.png,7,Ebook,1080,1,base
1080/Ebook/img_000081.png,1080/Ebook/img_000081.png,7,Ebook,1080,1,base
1080/Ebook/img_000082.png,1080/Ebook/img_000082.png,7,Ebook,1080,1,base
1080/Ebook/img_000083.png,1080/Ebook/img_000083.png,7,Ebook,1080,1,base
1080/Ebook/img_000084.png,1080/Ebook/img_000084.png,7,Ebook,1080,1,base
1080/Ebook/img_000085.png,1080/Ebook/img_000085.png,7,Ebook,1080,1,base
1080/Ebook/img_000086.png,1080/Ebook/img_000086.png,7,Ebook,1080,1,base
1080/Ebook/img_000087.png,1080/Ebook/img_000087.png,7,Ebook,1080,1,base
1080/Ebook/img_000088.png,1080/Ebook/img_000088.png,7,Ebook,1080,1,base
1080/Ebook/img_000089.png,1080/Ebook/img_000089.png,7,Ebook,1080,1,base
1080/Ebook/img_000090.png,1080/Ebook/img_000090.png,7,Ebook,1080,1,base
1080/Ebook/img_000091.png,1080/Ebook/img_000091.png,7,Ebook,1080,1,base
1080/Ebook/img_000092.png,1080/Ebook/img_000092.png,7,Ebook,1080,1,base
1080/Ebook/img_000093.png,1080/Ebook/img_000093.png,7,Ebook,1080,1,base
1080/Ebook/img_000094.png,1080/Ebook/img_000094.png,7,Ebook,1080,1,base
1080/Ebook/img_000095.png,1080/Ebook/img_000095.png,7,Ebook,1080,1,base
1080/Ebook/img_000096.png,1080/Ebook/img_000096.png,7,Ebook,1080,1,base
1080/Ebook/img_000097.png,1080/Ebook/img_000097.png,7,Ebook,1080,1,base
1080/Ebook/img_000098.png,1080/Ebook/img_000098.png,7,Ebook,1080,1,base
1080/Ebook/img_000099.png,1080/Ebook/img_000099.png,7,Ebook,1080,1,base
1080/Ebook/img_000100.png,1080/Ebook/img_000100.png,7,Ebook,1080,1,base
1080/Ebook/img_000101.png,1080/Ebook/img_000101.png,7,Ebook,1080,1,base
1080/Ebook/img_000102.png,1080/Ebook/img_000102.png,7,Ebook,1080,1,base
1080/Ebook/img_000103.png,1080/Ebook/img_000103.png,7,Ebook,1080,1,base
1080/Ebook/img_000104.png,1080/Ebook/img_000104.png,7,Ebook,1080,1,base
1080/Ebook/img_000105.png,1080/Ebook/img_000105.png,7,Ebook,1080,1,base
1080/Ebook/img_000106.png,1080/Ebook/img_000106.png,7,Ebook,1080,1,base
1080/Ebook/img_000107.png,1080/Ebook/img_000107.png,7,Ebook,1080,1,base
1080/Ebook/img_000108.png,1080/Ebook/img_000108.png,7,Ebook,1080,1,base
1080/Ebook/img_000109.png,1080/Ebook/img_000109.png,7,Ebook,1080,1,base
1080/Ebook/img_000110.png,1080/Ebook/img_000110.png,7,Ebook,1080,1,base
1080/Ebook/img_000111.png,1080/Ebook/img_000111.png,7,Ebook,1080,1,base
1080/Ebook/img_000112.png,1080/Ebook/img_000112.png,7,Ebook,1080,1,base
1080/Ebook/img_000113.png,1080/Ebook/img_000113.png,7,Ebook,1080,1,base
1080/Ebook/img_000114.png,1080/Ebook/img_000114.png,7,Ebook,1080,1,base
1080/Ebook/img_000115.png,1080/Ebook/img_000115.png,7,Ebook,1080,1,base
1080/Ebook/img_000116.png,1080/Ebook/img_000116.png,7,Ebook,1080,1,base
1080/Ebook/img_000117.png,1080/Ebook/img_000117.png,7,Ebook,1080,1,base
1080/Ebook/img_000118.png,1080/Ebook/img_000118.png,7,Ebook,1080,1,base
1080/Ebook/img_000119.png,1080/Ebook/img_000119.png,7,Ebook,1080,1,base
1080/Ebook/img_000120.png,1080/Ebook/img_000120.png,7,Ebook,1080,1,base
1080/Ebook/img_000121.png,1080/Ebook/img_000121.png,7,Ebook,1080,1,base
1080/Ebook/img_000122.png,1080/Ebook/img_000122.png,7,Ebook,1080,1,base
1080/Ebook/img_000123.png,1080/Ebook/img_000123.png,7,Ebook,1080,1,base
1080/Ebook/img_000124.png,1080/Ebook/img_000124.png,7,Ebook,1080,1,base
1080/Ebook/img_000125.png,1080/Ebook/img_000125.png,7,Ebook,1080,1,base
1080/Ebook/img_000126.png,1080/Ebook/img_000126.png,7,Ebook,1080,1,base
1080/Ebook/img_000127.png,1080/Ebook/img_000127.png,7,Ebook,1080,1,base
1080/Ebook/img_000128.png,1080/Ebook/img_000128.png,7,Ebook,1080,1,base
1080/Ebook/img_000129.png,1080/Ebook/img_000129.png,7,Ebook,1080,1,base
1080/Ebook/img_000130.png,1080/Ebook/img_000130.png,7,Ebook,1080,1,base
1080/Ebook/img_000131.png,1080/Ebook/img_000131.png,7,Ebook,1080,1,base
1080/Ebook/img_000132.png,1080/Ebook/img_000132.png,7,Ebook,1080,1,base
1080/Ebook/img_000133.png,1080/Ebook/img_000133.png,7,Ebook,1080,1,base
1080/Ebook/img_000134.png,1080/Ebook/img_000134.png,7,Ebook,1080,1,base
1080/Ebook/img_000135.png,1080/Ebook/img_000135.png,7,Ebook,1080,1,base
1080/Ebook/img_000136.png,1080/Ebook/img_000136.png,7,Ebook,1080,1,base
1080/Ebook/img_000137.png,1080/Ebook/img_000137.png,7,Ebook,1080,1,base
1080/Ebook/img_000138.png,1080/Ebook/img_000138.png,7,Ebook,1080,1,base
